Version,Model,Ansatz,Data,Random ID,Learning Rate,Number Qubits,Hidden Size,Sequence Length,Prediction Step,Batch Size,MSE Testing,MSE Validation,MAE Testing,MAE Validation,Correlation Testing,Correlation Validation,Num Parameters,Epochs to Convergance,Total Training Time,Training Loss after 100 epochs,Validation Loss after 100 epochs,Testing Loss after 100 epochs
1.0,qlstm_paper,original_2,mackey_1000,1.0,0.001,4.0,,4.0,70.0,64.0,0.0367524251341819,0.0302931237965822,0.1402325183153152,0.1371236592531204,0.5852577090263367,0.7488122582435608,149.0,1569.0,4554.16,0.0489760492410924,0.0499198697507381,0.046108141541481
1.0,qlstm_paper,original_2,mackey_1000,1.0,0.001,4.0,,4.0,140.0,64.0,0.0564044639468193,0.0657390505075454,0.1985328644514084,0.2108811438083648,-0.2110229283571243,0.1530793458223343,149.0,419.0,1176.67,0.0517010165236166,0.0663468986749649,0.0533871091902256
1.0,qlstm_paper,original_2,mackey_1000,1.0,0.001,4.0,,8.0,1.0,64.0,6.714161281706765e-05,7.806419307598844e-05,0.0067169521935284,0.0072843758389353,0.9993563294410706,0.9994074106216432,149.0,3047.0,19270.73,0.0052165626082569,0.0058915633708238,0.0045583671890199
1.0,qlstm_paper,original_2,mackey_1000,1.0,0.001,4.0,,8.0,70.0,64.0,0.0328522510826587,0.0251689869910478,0.1351568102836609,0.1320500820875167,0.6342809796333313,0.7953789830207825,149.0,1332.0,7687.66,0.0410926101936234,0.0385647788643837,0.0433053150773048
1.0,qlstm_paper,original_2,mackey_1000,1.0,0.001,4.0,,8.0,140.0,64.0,0.0359772183001041,0.0398550331592559,0.1536779999732971,0.1636308580636978,0.5554159283638,0.6436672210693359,149.0,2239.0,11640.33,0.0591145921498537,0.0651314407587051,0.0551968738436698
1.0,qlstm_paper,original_2,mackey_1000,1.0,0.001,4.0,,16.0,1.0,64.0,9.996462176786736e-05,0.0001160039319074,0.0081492979079484,0.0089366994798183,0.9990594387054444,0.999108612537384,149.0,2342.0,30729.23,0.0041426496114581,0.0046335738152265,0.0035814594011753
1.0,qlstm_paper,original_2,mackey_1000,1.0,0.001,4.0,,16.0,70.0,64.0,0.0171372834593057,0.012731927447021,0.1015194654464721,0.0971883758902549,0.8258450031280518,0.8985169529914856,149.0,4285.0,52354.87,0.0350520430753628,0.0308882035315036,0.0420025177299976
1.0,qlstm_paper,original_2,mackey_1000,1.0,0.001,4.0,,16.0,140.0,64.0,0.0357884354889392,0.0210509467869997,0.1535273343324661,0.1150008514523506,0.6002163887023926,0.8322460055351257,149.0,5302.0,58860.57,0.0588588216342031,0.0631022006273269,0.0554493218660354
1.0,qlstm_paper,original_3,mackey_1000,1.0,0.001,4.0,,4.0,1.0,64.0,9.360144031234086e-05,0.0001199632897623,0.0077807027846574,0.0089117884635925,0.99910968542099,0.9990773797035216,221.0,1696.0,7006.39,0.0043281538179144,0.0046154679730534,0.0036714188754558
1.0,qlstm_paper,original_3,mackey_1000,1.0,0.001,4.0,,4.0,70.0,64.0,0.0349812842905521,0.0293094795197248,0.1385131031274795,0.1369258463382721,0.6082117557525635,0.7567161321640015,221.0,1414.0,5392.92,0.0417711113890012,0.0365467593073844,0.0446168854832649
1.0,qlstm_paper,original_3,mackey_1000,1.0,0.001,4.0,,4.0,140.0,64.0,0.0527842864394187,0.0663314759731292,0.1942275315523147,0.2110557407140731,-0.0301195383071899,0.2574746906757355,221.0,418.0,1596.86,0.0516381730040949,0.0666796043515205,0.0530612580478191
1.0,qlstm_paper,original_3,mackey_1000,1.0,0.001,4.0,,8.0,1.0,64.0,9.921990567818284e-05,0.0001117571664508,0.0083338636904954,0.008906471543014,0.999059557914734,0.9991396069526672,221.0,1750.0,15079.89,0.0041995653999038,0.0048556290566921,0.0035942534450441
1.0,qlstm_paper,original_3,mackey_1000,1.0,0.001,4.0,,8.0,70.0,64.0,0.0343533121049404,0.0240703877061605,0.144363597035408,0.1229025498032569,0.6302586197853088,0.804050087928772,221.0,1346.0,10595.87,0.045945463495122,0.0473028644919395,0.0438157506287097
1.0,qlstm_paper,original_3,mackey_1000,1.0,0.001,4.0,,8.0,140.0,64.0,0.0356019213795661,0.0404651835560798,0.1562882661819458,0.1658331751823425,0.5597589612007141,0.6311973929405212,221.0,1179.0,8330.9,0.0552219124510884,0.0605686791241169,0.0518936179578304
1.0,qlstm_paper,original_3,mackey_1000,1.0,0.001,4.0,,16.0,1.0,64.0,0.0001060923168552,0.0001288314379053,0.0085127661004662,0.0094118770211935,0.9989863038063048,0.9990087747573853,221.0,1756.0,31109.74,0.0035385582130402,0.003830337896943,0.0030877068638801
1.0,qlstm_paper,original_3,mackey_1000,1.0,0.001,4.0,,16.0,70.0,64.0,0.0340048037469387,0.0240438282489776,0.1445914953947067,0.1256417483091354,0.6322665214538574,0.7999264597892761,221.0,987.0,15926.78,0.0283260316484504,0.0257561765611171,0.0344410166144371
1.0,qlstm_paper,original_3,mackey_1000,1.0,0.001,4.0,,16.0,140.0,64.0,0.0336469858884811,0.0282144807279109,0.1472537517547607,0.1358915269374847,0.6168221235275269,0.7548527121543884,221.0,1573.0,22485.71,0.0586907006800174,0.062657743692398,0.0552400089800357
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,6.0,,4.0,1.0,64.0,0.0024567558430135,0.0032078290823847,0.0401489995419979,0.0463883280754089,0.9757760167121888,0.9753148555755616,115.0,7298.0,25540.3,0.0541631639003753,0.0573873557150363,0.0452772565186023
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,6.0,,4.0,70.0,64.0,0.0456074811518192,0.0372423119843006,0.1631737798452377,0.1545318812131881,0.422510415315628,0.6949775815010071,115.0,2367.0,7639.74,0.0594823194874657,0.0656401440501213,0.0526378080248832
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,6.0,,4.0,140.0,64.0,0.0522196665406227,0.0671438202261924,0.1943946629762649,0.213145449757576,-0.1251799017190933,0.2047577053308487,115.0,420.0,1359.05,0.0515082191430135,0.0672164633870124,0.0523154623806476
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,6.0,,8.0,1.0,64.0,0.0010287432232871,0.0016625899588689,0.0249880887567996,0.0301453024148941,0.9899908304214478,0.9877455234527588,115.0,10426.0,79950.38,0.0429106663912534,0.0462125763297081,0.0359017439186573
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,6.0,,8.0,70.0,64.0,0.0451581850647926,0.0355277545750141,0.1613081842660904,0.1506055891513824,0.4403458833694458,0.7109854221343994,115.0,3054.0,20949.8,0.058712965912289,0.0646705850958824,0.052275501191616
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,6.0,,8.0,140.0,64.0,0.0365767180919647,0.0443568490445613,0.1536172479391098,0.1718391478061676,0.5558201670646667,0.6209713220596313,115.0,11428.0,73518.39,0.0584950936026871,0.0660702288150787,0.0526234246790409
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,6.0,,16.0,1.0,64.0,0.0008658486767672,0.0013510842109099,0.0242960657924413,0.0284821297973394,0.9916101098060608,0.9901384115219116,115.0,9573.0,148327.57,0.0510724328458309,0.0569564178586006,0.0449274219572544
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,6.0,,16.0,70.0,64.0,0.0362710207700729,0.0259289722889661,0.1483948230743408,0.127731442451477,0.6039599180221558,0.7859943509101868,115.0,2169.0,30062.78,0.060330756008625,0.0651531442999839,0.052866194397211
1.0,qlstm_paper,original_1,mackey_1000,1.0,0.001,6.0,,16.0,140.0,64.0,0.0327251404523849,0.0434400402009487,0.1412687748670578,0.164979338645935,0.6283956170082092,0.582740843296051,115.0,4511.0,58778.63,0.0590496626682579,0.0645997896790504,0.0531950779259204
1.0,qlstm_paper,original_2,mackey_1000,1.0,0.001,6.0,,4.0,1.0,64.0,0.0001292346714762,0.0001821971382014,0.009120206348598,0.0109582645818591,0.9987667202949524,0.9986018538475036,223.0,3081.0,16444.71,0.0070788969285786,0.0078897969797253,0.0056982212699949
